dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,idk,distributional,0.39151535403852206,0.4635933017837533,38.64975430000004,42,5,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,0.8964968000000226,42,6,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3030217418503376,0.387456540844658,32.71907020000003,42,6,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5464401951787049,0.6617365159297223,0.7742092999999386,42,7,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22957636087988786,0.373829350381681,35.57474209999987,42,7,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7398520295940811,0.7634710466697724,0.8877812000000631,42,8,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.31251379624096176,0.3935530637012299,35.93115929999999,42,8,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.4116604655950823,0.5502271343495742,0.8131782000000385,42,9,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.29161456008642656,0.3806314633150345,37.95165399999996,42,9,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.1835528312501032,0.21995418021991478,0.8523904999999559,42,10,noise,0.2,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.215113295608857,0.3254266230751633,38.92252069999972,42,10,noise,0.2,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
