dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,dtw,elastic,0.29826894732310716,0.3795970891833499,14.573070899999948,42,1,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.5383606999998847,42,1,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.2435317473232011,0.27524550361571587,0.004647500000146465,42,2,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6786622461132391,0.6770277967774844,14.304714500000046,42,2,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.4952332000000297,42,2,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.15442914562696025,0.2531065158467843,0.004659100000026228,42,3,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6235226025346772,0.6374463597011308,14.733519199999819,42,3,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4325528274202661,0.4445150043372464,2.5893255999999383,42,3,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.15442914562696025,0.2531065158467843,0.0038083999997979845,42,4,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.4048533339304218,0.4472068529507849,14.772312099999908,42,4,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.5019474999999147,42,4,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.15442914562696025,0.2531065158467843,0.004766799999970317,42,5,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.29415333500956325,0.4259706975042004,14.784161999999924,42,5,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.5622255000000678,42,5,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3471483839261987,0.3887007235426908,0.004312999999910971,42,6,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.39882508634324265,0.4545154548703724,14.49225239999987,42,6,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3602316514710456,0.4002873738740592,2.550043599999981,42,6,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.13971896086774935,0.23676899895562434,0.005765699999983553,42,7,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.1926175460587306,0.3008997227105147,14.376096199999893,42,7,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.5335074000001896,42,7,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.2435317473232011,0.27524550361571587,0.004355500000201573,42,8,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6235226025346772,0.6374463597011308,14.406931600000007,42,8,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.4204016999999567,42,8,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.30037072476953885,0.3446928234930692,0.0032231999998657557,42,9,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.29415333500956325,0.4259706975042005,14.242589400000043,42,9,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.32677281467878366,0.3825792040021103,2.5473663999998735,42,9,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.1281947176376138,0.23125561931267954,0.004026199999771052,42,10,length,0.75,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.2105310885527591,0.25920763835054994,14.161048000000164,42,10,length,0.75,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6850584105442081,0.7146695970494332,2.512344199999916,42,10,length,0.75,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3072542756956857,0.3945566458394243,0.003660399999944275,42,1,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6112009150736945,0.6755172234515281,14.76658620000012,42,1,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5980626935015361,0.6415096141720941,2.5075637999998435,42,1,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.33002252806887933,0.38763489403074197,0.0035726000000977365,42,2,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6112009150736945,0.6755172234515281,14.257340399999975,42,2,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5980626935015361,0.6415096141720941,2.0238662999997814,42,2,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3921011135232047,0.41777888815516595,0.0041442000001552515,42,3,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6112009150736945,0.6755172234515281,12.736607199999753,42,3,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.39469566462808214,0.41542643745374885,1.1259472000001551,42,3,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.39612397828339607,0.4380258993410344,0.0013139000000137457,42,4,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6409265483436509,0.6579140056906809,5.842892200000051,42,4,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5980626935015361,0.6415096141720941,0.9811333000002378,42,4,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.33692185636450567,0.3881109254893197,0.001446600000235776,42,5,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6112009150736945,0.6755172234515281,6.035808799999813,42,5,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5980626935015361,0.641509614172094,0.9676792000000205,42,5,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.33002252806887933,0.38763489403074197,0.0009972000000288972,42,6,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.32660893276441033,0.3980109695993751,6.250030899999729,42,6,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.36500336521360843,0.41651350154864947,0.9102234999998018,42,6,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.33692185636450567,0.3881109254893197,0.0021323999999367516,42,7,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.3997117707881301,0.46002007325387473,6.194275800000014,42,7,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3449001719734851,0.3877992621688126,0.9972531000000799,42,7,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.2732941386068056,0.33286258608767627,0.0015896000002157962,42,8,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.6112009150736945,0.6755172234515281,6.187417900000128,42,8,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5980626935015361,0.641509614172094,0.9160204000002068,42,8,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.21737460450065058,0.29394485248109253,0.0016831999998885294,42,9,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.3652497727234736,0.4651406428022934,6.375279699999965,42,9,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.36500336521360843,0.41651350154864947,0.8417877999997927,42,9,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3921011135232047,0.41777888815516595,0.0025351000001592183,42,10,length,0.5,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.3790489484534419,0.42488502326251415,5.970098999999891,42,10,length,0.5,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3449001719734851,0.3877992621688126,0.9398363999998764,42,10,length,0.5,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3542170214525484,0.397718181480867,0.006535899999789763,42,1,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.4925229001583731,0.49501864558063446,6.0450969999999415,42,1,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6256580947656463,0.638115642633016,0.9004022999997687,42,1,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.2668769104778136,0.3173067245676719,0.010134499999821855,42,2,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.5016695428552093,0.5127764219575149,6.201524000000063,42,2,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.4188028472793116,0.4375797514325246,0.8134997999998177,42,2,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3469423796297783,0.34662413691099503,0.0012760999998135958,42,3,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.31568827832465557,0.3557433728212321,6.169263499999715,42,3,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.30302957341990405,0.3514597728154823,0.8616015999998581,42,3,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.31491668089849856,0.32009294505586294,0.0015057999999044114,42,4,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.3508640781563805,0.3640061107580382,6.062564900000098,42,4,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.31278424055748344,0.3543740563012139,0.9325647999999092,42,4,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.26590422506146644,0.295053772807839,0.002632599999969898,42,5,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.2532574737426324,0.30807729040842885,6.266408199999887,42,5,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5954564123900509,0.5943148461558293,0.8953870000000279,42,5,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.26483022653522914,0.31557591208281704,0.0038272000001597917,42,6,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.5319617085870479,0.5331384466314123,5.98342700000012,42,6,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.45678520894998836,0.48424415488952216,0.8202209999999468,42,6,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3469423796297783,0.34662413691099503,0.0013053000000127213,42,7,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.5179543856123782,0.5164451460063866,6.499609400000054,42,7,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3397017377009271,0.38985939349995624,0.8708065999999235,42,7,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.3243967795358221,0.37054889210547876,0.001287999999931344,42,8,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.4592722511396334,0.46333392510030735,6.462307900000042,42,8,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.6108114133157141,0.6006510790742808,0.9276497000000745,42,8,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.271147734169086,0.3154550176943339,0.003071900000122696,42,9,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.38474665353366455,0.43035073466111906,6.146526500000164,42,9,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.3971022382829092,0.4363967542900995,0.9357594000000518,42,9,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,ed,lock-step,0.375850199750263,0.40777149203783525,0.0016319999999723223,42,10,length,0.25,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,dtw,elastic,0.40313189861608645,0.4290254490358143,6.056775199999947,42,10,length,0.25,930,150,128,3,"{""window"": 13, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,msm,elastic,0.5794750251343527,0.5528587203223363,0.8521444999998948,42,10,length,0.25,930,150,128,3,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3970771698449474,0.5310472906884609,0.003488800000241099,42,1,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6258062067299321,0.800246559228825,51.8414123,42,1,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.47508778265526974,0.6111570311240329,20.170547100000476,42,1,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3293473151695709,0.5027812536798705,0.004523000000062893,42,2,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6695430576205196,0.7584153924830414,105.40954449999981,42,2,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.34065271864654384,0.5089173059499711,44.721287200000006,42,2,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3293473151695709,0.5027812536798704,0.03669499999978143,42,3,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6655235055431996,0.7525044461276025,120.1642423000003,42,3,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.34065271864654384,0.5089173059499711,44.52567109999973,42,3,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.393930573582276,0.528533951323854,0.006150100000013481,42,4,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.4095704245400628,0.5442029245450124,120.6382294,42,4,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.34065271864654384,0.5089173059499711,43.99393700000019,42,4,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.4010723406827558,0.5350890051293287,0.006058499999653577,42,5,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6423800966262183,0.8077843044298384,118.8350633,42,5,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.4848984915126794,0.6735370190814333,42.80399710000029,42,5,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3293473151695709,0.5027812536798705,0.006594399999812595,42,6,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.4716834216187735,0.6627959101608362,939.5310122999999,42,6,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.40644456952737157,0.5411994180858049,19.608283700000356,42,6,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3293473151695709,0.5027812536798704,0.001561500000207161,42,7,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6655235055431996,0.7525044461276026,45.36945319999995,42,7,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.34013469230609006,0.5082473123885117,17.661257900000237,42,7,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.4010723406827558,0.5350890051293287,0.0014792000001762062,42,8,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6275169462086189,0.8009903500739666,46.3699816000003,42,8,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.3471097724890644,0.5124363745387334,17.807598300000336,42,8,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3293473151695709,0.5027812536798704,0.001327300000411924,42,9,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6258062067299321,0.800246559228825,47.18540570000005,42,9,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.34065271864654384,0.5089173059499711,18.80577799999992,42,9,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.40602902348360365,0.5408223494611252,0.15428539999993518,42,10,noise,0.0,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6423800966262183,0.8077843044298384,47.343325399999685,42,10,noise,0.0,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.4672539154643533,0.6100677595940187,19.166447600000083,42,10,noise,0.0,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3271146248282996,0.5020447227493601,0.001447300000108953,42,1,noise,0.1,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.625378131410156,0.8000615761527523,43.72450269999945,42,1,noise,0.1,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.45496206291872854,0.5865227513758757,17.975930900000094,42,1,noise,0.1,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3271146248282996,0.50204472274936,0.0015505999999732012,42,2,noise,0.1,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6644893035518995,0.7533907719567732,44.438309200000276,42,2,noise,0.1,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.3303580533103106,0.5038018912943223,23.0876202000004,42,2,noise,0.1,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,ed,lock-step,0.3271146248282996,0.5020447227493601,0.003534399999807647,42,3,noise,0.1,200,200,275,4,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,dtw,elastic,0.6655235055431996,0.7525044461276026,55.73865810000052,42,3,noise,0.1,200,200,275,4,"{""window"": 28, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
Trace,msm,elastic,0.3303580533103106,0.5038018912943223,23.700319600000512,42,3,noise,0.1,200,200,275,4,"{""c"": 1.0, ""backend"": ""aeon""}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
