dataset,measure,paradigm,measure_params,clustering_params,ari,nmi,runtime,seed,perturbation_type,perturbation_level,n_samples,series_length,k
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.6014150297412926,0.7854971533226389,10.555840299988631,3,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.6356259913222436,0.801638311886657,0.22044360000290908,4,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.5681488744712854,0.7378325088578506,11.750165899997228,4,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.9178600705966244,0.9312060835191215,0.22079459999804385,5,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",1.0,1.0,11.473065899990615,5,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.7511752420216203,0.8470823017739552,0.22002760000759736,6,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.8045521548239845,0.9219866949160401,10.556798699995852,6,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.5137274512605442,0.7520872519097707,0.23987480001233052,7,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.7805615196074149,0.8666799288306306,11.403854699994554,7,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.649259702823292,0.8181138089032226,0.22375829999509733,8,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.7739249341796437,0.879072749236169,11.30398489999061,8,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.7304584140236059,0.8527640531817313,0.2276315000053728,9,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.7706099298515908,0.8714360085519913,10.4485480000003,9,none,0,210,144,7
Plane,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.474933109897402,0.7210752239402256,0.233686099993065,10,none,0,210,144,7
Plane,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 210, ""t"": 220, ""window_size"": 14, ""window_step"": 3}","{""k"": 7, ""n_samples"": 210, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.5923061037895252,0.7567716991783451,11.27836519999255,10,none,0,210,144,7
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.2106348999950569,1,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.043872085696282294,0.0382565673470285,10.252593999990495,1,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.2283014999993611,2,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.0531636673539741,0.046319737438660975,9.40899399999762,2,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.25722690000839066,3,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,18.94475070000044,3,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.2991083999950206,4,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,19.10113939999428,4,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.2834094999998342,5,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.4461639385325192,0.36651157189660155,18.83683879999444,5,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.2665623999928357,6,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,19.548509000000195,6,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.379704999999376,7,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",-0.005048474649546162,0.0,18.874070799996844,7,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.3675951999903191,8,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,19.384685299999546,8,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.3323932000057539,9,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,19.573741200001677,9,none,0,200,150,2
GunPoint,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",-0.005050505050505051,0.0,0.36760599999979604,10,none,0,200,150,2
GunPoint,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 15, ""window_step"": 3}","{""k"": 2, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",-0.004949492449751288,7.214577140847848e-05,19.897040700001526,10,none,0,200,150,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",-0.005187919471714703,0.0010564787158772687,0.08661810000194237,1,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",-0.0014908738257559308,0.0071072910361065535,2.9904035000072327,1,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",-0.005187919471714703,0.0010564787158772687,0.07905339999706484,2,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",-0.002033320975067198,0.006042122306287452,5.612056800004211,2,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.1086321000038879,3,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.026959122285396344,0.026235691353139707,5.509628100000555,3,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.10819199999968987,4,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.04205600706036827,0.037742805664530046,4.779294100007974,4,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",-0.00465301593186476,0.002503433643233547,0.1836704000015743,5,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",-0.008720528825897456,0.0001636010190933287,4.586425400004373,5,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.14384020000579767,6,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.02040129633237112,0.021325585041830908,3.0206553999887547,6,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.09399309998843819,7,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.026959122285396344,0.026235691353139707,3.008925800008001,7,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.0839265999966301,8,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",-0.002033320975067198,0.006042122306287452,4.125973700007307,8,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",-0.008422559911189053,0.0002210469190251605,0.0851634999999078,9,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.034177405935340285,0.03170027939473417,2.926628899993375,9,none,0,111,234,2
Wine,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",-0.0007521189505047875,0.00873984192836292,0.08620979999250267,10,none,0,111,234,2
Wine,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 111, ""t"": 220, ""window_size"": 23, ""window_step"": 5}","{""k"": 2, ""n_samples"": 111, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",-0.008720528825897456,0.0001636010190933287,2.9414416999934474,10,none,0,111,234,2
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.24735175188270658,0.2849795816216414,0.33139439999649767,1,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.18737545315717496,0.16353417638128204,9.666404400006286,1,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.28686028319187246,0.34149544109128266,0.34344989999954123,2,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.19669279445573118,0.2180500103637208,8.682361400002264,2,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.2812232714842196,0.32800007558977917,0.34909209999023005,3,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.11823251093129791,0.1662587965305183,9.26455160000478,3,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.3103187935378854,0.2939929935014329,0.3621716000052402,4,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.20165387053063383,0.17355905597051785,8.206382000003941,4,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.20561860694484346,0.2578859161029652,0.3531261000025552,5,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.1892967988557758,0.1650017218703798,12.788277799991192,5,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.23312905694412595,0.2875217521372253,0.3514366000017617,6,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.19748498979689458,0.16822209106249394,8.808813800002099,6,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.19060408552449745,0.30718469669982773,0.33943200000794604,7,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.20900903929543313,0.22782785622800147,12.452959499991266,7,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.17862088690645778,0.24532848937749802,0.34674779999477323,8,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.2015382708403825,0.17403059594860243,8.325486499990802,8,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.14785076061115526,0.2643269071619646,0.3443084999889834,9,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.2033559401365597,0.1756617927106717,8.686304900009418,9,none,0,211,251,3
ArrowHead,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.17862088690645778,0.24532848937749802,0.36244920000899583,10,none,0,211,251,3
ArrowHead,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 211, ""t"": 220, ""window_size"": 25, ""window_step"": 6}","{""k"": 3, ""n_samples"": 211, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.18621961695983932,0.16238152992821508,8.42938650000724,10,none,0,211,251,3
Trace,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.6258062067299321,0.800246559228825,0.3145285999926273,1,none,0,200,275,4
Trace,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 200, ""t"": 220, ""window_size"": 28, ""window_step"": 7}","{""k"": 4, ""n_samples"": 200, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.23703040862278052,0.2751876161742882,8.640462199997273,1,none,0,200,275,4
